satisfaction_id,consult_id,customer_id,survey_date,csat,nps,comment,consult_date,channel,category,duration_min,status,is_recontact,agent_id,region,plan,churn_yn
SAT0750,CON0750,C274,2024-11-23,4,7,도움이 됐습니다.,2024-11-21,채팅,요금문의,6.0,완료,N,AG20,서울,스탠다드,N
SAT0751,CON0751,C275,2024-06-23,2,9,,2024-06-22,이메일,해지문의,,완료,N,AG12,기타,스탠다드,N
SAT0752,CON0752,C275,2024-06-10,3,6,그럭저럭이에요.,2024-06-07,이메일,장애신고,,미해결,N,AG18,기타,스탠다드,N
SAT0753,CON0753,C275,2024-06-08,4,6,,2024-06-06,전화,요금문의,24.0,완료,N,AG20,기타,스탠다드,N
SAT0754,CON0754,C275,2024-08-09,3,4,보통이에요.,2024-08-08,이메일,부가서비스,,완료,Y,AG17,기타,스탠다드,N
SAT0755,CON0755,C276,2024-10-28,2,5,,2024-10-25,전화,해지문의,21.0,재문의,N,AG19,부산,프리미엄,Y
SAT0756,CON0756,C276,2024-10-28,2,5,처리가 느렸어요.,2024-10-27,전화,부가서비스,22.0,재문의,Y,AG11,부산,프리미엄,Y
SAT0757,CON0757,C276,2024-09-27,5,6,정말 친절하게 도와주셔서 감사해요!,2024-09-25,전화,장애신고,15.0,완료,N,AG17,부산,프리미엄,Y
SAT0758,CON0758,C276,2024-09-20,4,7,,2024-09-17,전화,기타,19.0,완료,N,AG07,부산,프리미엄,Y
SAT0759,CON0759,C276,2024-10-17,4,2,상담사가 친절했어요.,2024-10-14,전화,해지문의,8.0,재문의,N,AG15,부산,프리미엄,Y
SAT0760,CON0760,C276,2024-09-15,5,7,정말 친절하게 도와주셔서 감사해요!,2024-09-13,전화,장애신고,18.0,완료,N,AG17,부산,프리미엄,Y
SAT0761,CON0761,C277,2024-05-26,4,6,상담사가 친절했어요.,2024-05-25,전화,명의변경,23.0,재문의,N,AG12,기타,스탠다드,N
SAT0762,CON0762,C277,2024-07-25,3,6,보통이에요.,2024-07-22,전화,요금문의,27.0,미해결,N,AG17,기타,스탠다드,N
SAT0763,CON0763,C277,2024-02-18,3,6,,2024-02-15,이메일,장애신고,,완료,N,AG08,기타,스탠다드,N
SAT0764,CON0764,C277,2024-11-24,3,1,그럭저럭이에요.,2024-11-23,이메일,해지문의,,미해결,Y,AG16,기타,스탠다드,N
SAT0765,CON0765,C278,2024-09-16,3,4,,2024-09-15,채팅,해지문의,7.0,완료,N,AG04,서울,스탠다드,Y
SAT0766,CON0766,C278,2024-08-09,4,8,상담사가 친절했어요.,2024-08-06,앱,요금문의,11.0,완료,N,AG13,서울,스탠다드,Y
SAT0767,CON0767,C278,2024-09-22,2,2,기대보다 별로였어요.,2024-09-19,전화,부가서비스,17.0,완료,Y,AG15,서울,스탠다드,Y
SAT0768,CON0768,C278,2024-08-26,3,7,,2024-08-24,전화,기타,22.0,완료,N,AG08,서울,스탠다드,Y
SAT0769,CON0769,C278,2024-09-17,2,0,,2024-09-16,전화,해지문의,8.0,완료,N,AG15,서울,스탠다드,Y
SAT0770,CON0770,C278,2024-08-29,4,2,,2024-08-28,채팅,부가서비스,6.0,완료,N,AG04,서울,스탠다드,Y
SAT0771,CON0771,C278,2024-09-07,1,0,,2024-09-06,이메일,해지문의,,미해결,N,AG02,서울,스탠다드,Y
SAT0772,CON0772,C279,2024-06-02,3,6,그럭저럭이에요.,2024-06-01,채팅,요금문의,8.0,완료,N,AG07,서울,프리미엄,N
SAT0773,CON0773,C280,2024-07-11,2,5,,2024-07-10,전화,부가서비스,21.0,재문의,N,AG11,경기,베이직,Y
SAT0774,CON0774,C280,2024-06-30,3,7,해결은 됐는데 시간이 좀 걸렸어요.,2024-06-27,전화,요금문의,10.0,완료,N,AG10,경기,베이직,Y
SAT0775,CON0775,C280,2024-07-18,1,0,너무 불만족스러워요.,2024-07-16,채팅,해지문의,11.0,미해결,N,AG19,경기,베이직,Y
SAT0776,CON0776,C280,2024-07-24,1,0,다음엔 이용하고 싶지 않아요.,2024-07-21,전화,요금문의,19.0,재문의,N,AG03,경기,베이직,Y
SAT0777,CON0777,C280,2024-07-13,4,7,상담사가 친절했어요.,2024-07-12,이메일,장애신고,,완료,Y,AG09,경기,베이직,Y
SAT0778,CON0778,C280,2024-07-04,4,5,상담사가 친절했어요.,2024-07-02,전화,해지문의,19.0,완료,N,AG13,경기,베이직,Y
SAT0779,CON0779,C281,2024-02-02,3,8,보통이에요.,2024-01-30,채팅,명의변경,8.0,미해결,Y,AG14,기타,프리미엄,N
SAT0780,CON0780,C281,2024-10-28,3,2,보통이에요.,2024-10-27,채팅,해지문의,10.0,완료,N,AG06,기타,프리미엄,N
SAT0781,CON0781,C281,2024-09-28,4,7,도움이 됐습니다.,2024-09-25,채팅,요금문의,10.0,미해결,N,AG08,기타,프리미엄,N
SAT0782,CON0782,C282,2024-01-04,4,6,,2024-01-02,전화,해지문의,12.0,재문의,N,AG06,부산,베이직,N
SAT0783,CON0783,C282,2024-12-04,3,7,해결은 됐는데 시간이 좀 걸렸어요.,2024-12-03,전화,요금문의,8.0,미해결,N,AG19,부산,베이직,N
SAT0784,CON0784,C282,2024-06-30,4,5,상담사가 친절했어요.,2024-06-27,전화,요금문의,24.0,재문의,Y,AG04,부산,베이직,N
SAT0785,CON0785,C283,2024-08-19,3,4,해결은 됐는데 시간이 좀 걸렸어요.,2024-08-16,이메일,장애신고,,미해결,N,AG11,대구,프리미엄,N
SAT0786,CON0786,C283,2024-10-21,3,5,그럭저럭이에요.,2024-10-19,이메일,장애신고,,완료,N,AG05,대구,프리미엄,N
SAT0787,CON0787,C283,2024-08-14,3,5,그럭저럭이에요.,2024-08-12,채팅,장애신고,9.0,완료,N,AG05,대구,프리미엄,N
SAT0788,CON0788,C284,2024-06-10,5,5,,2024-06-09,앱,장애신고,5.0,완료,N,AG05,인천,스탠다드,N
SAT0789,CON0789,C284,2024-12-10,2,6,기대보다 별로였어요.,2024-12-09,채팅,장애신고,3.0,완료,N,AG18,인천,스탠다드,N
SAT0790,CON0790,C284,2024-01-29,4,4,상담사가 친절했어요.,2024-01-28,전화,요금문의,12.0,완료,N,AG18,인천,스탠다드,N
SAT0791,CON0791,C284,2024-07-26,4,5,,2024-07-25,전화,장애신고,28.0,완료,N,AG09,인천,스탠다드,N
SAT0792,CON0792,C285,2024-04-17,2,6,처리가 느렸어요.,2024-04-14,채팅,요금문의,7.0,미해결,Y,AG11,서울,프리미엄,N
SAT0793,CON0793,C285,2024-06-10,2,6,,2024-06-09,이메일,부가서비스,,완료,N,AG13,서울,프리미엄,N
SAT0794,CON0794,C285,2024-11-21,3,6,보통이에요.,2024-11-18,전화,요금문의,11.0,완료,N,AG09,서울,프리미엄,N
SAT0795,CON0795,C286,2024-08-25,1,4,전혀 해결이 안 됐어요.,2024-08-22,채팅,해지문의,9.0,완료,N,AG19,경기,스탠다드,N
SAT0796,CON0796,C286,2024-04-09,3,4,,2024-04-07,이메일,해지문의,,미해결,N,AG03,경기,스탠다드,N
SAT0797,CON0797,C286,2024-03-05,3,6,해결은 됐는데 시간이 좀 걸렸어요.,2024-03-04,채팅,해지문의,9.0,재문의,Y,AG07,경기,스탠다드,N
SAT0798,CON0798,C287,2024-06-20,3,4,보통이에요.,2024-06-18,앱,기타,7.0,미해결,N,AG03,서울,프리미엄,N
SAT0799,CON0799,C288,2024-06-04,3,5,,2024-06-03,채팅,해지문의,7.0,완료,N,AG12,기타,스탠다드,N
SAT0800,CON0800,C289,2024-07-12,3,7,해결은 됐는데 시간이 좀 걸렸어요.,2024-07-10,이메일,요금문의,,미해결,N,AG01,서울,베이직,N
SAT0801,CON0801,C289,2024-03-28,4,7,,2024-03-27,전화,요금문의,18.0,완료,N,AG16,서울,베이직,N
SAT0802,CON0802,C289,2024-10-05,3,4,해결은 됐는데 시간이 좀 걸렸어요.,2024-10-04,전화,부가서비스,24.0,완료,N,AG14,서울,베이직,N
SAT0803,CON0803,C289,2024-09-13,1,1,전혀 해결이 안 됐어요.,2024-09-12,이메일,장애신고,,미해결,N,AG06,서울,베이직,N
SAT0804,CON0804,C290,2024-12-15,4,5,도움이 됐습니다.,2024-12-13,전화,부가서비스,21.0,완료,N,AG17,부산,스탠다드,N
SAT0805,CON0805,C290,2024-09-30,4,8,도움이 됐습니다.,2024-09-28,채팅,장애신고,8.0,완료,N,AG15,부산,스탠다드,N
SAT0806,CON0806,C290,2024-07-30,3,7,그럭저럭이에요.,2024-07-27,앱,장애신고,2.0,완료,Y,AG05,부산,스탠다드,N
SAT0807,CON0807,C291,2024-05-01,3,6,보통이에요.,2024-04-29,이메일,기타,,완료,N,AG06,경기,프리미엄,N
SAT0808,CON0808,C291,2024-07-29,1,4,전혀 해결이 안 됐어요.,2024-07-28,채팅,요금문의,8.0,완료,N,AG13,경기,프리미엄,N
SAT0809,CON0809,C291,2024-11-29,4,2,도움이 됐습니다.,2024-11-27,채팅,명의변경,11.0,미해결,N,AG16,경기,프리미엄,N
SAT0810,CON0810,C291,2024-05-15,4,7,대체로 만족스러웠어요.,2024-05-14,전화,요금문의,25.0,완료,N,AG10,경기,프리미엄,N
SAT0811,CON0811,C292,2024-05-18,3,7,,2024-05-16,전화,기타,10.0,완료,N,AG07,서울,프리미엄,N
SAT0812,CON0812,C292,2024-10-18,3,6,,2024-10-17,전화,요금문의,14.0,완료,N,AG05,서울,프리미엄,N
SAT0813,CON0813,C292,2024-04-11,4,9,도움이 됐습니다.,2024-04-08,전화,부가서비스,20.0,완료,N,AG06,서울,프리미엄,N
SAT0814,CON0814,C293,2024-04-26,4,8,대체로 만족스러웠어요.,2024-04-25,전화,요금문의,21.0,완료,N,AG01,경기,베이직,N
SAT0815,CON0815,C293,2024-03-15,4,5,도움이 됐습니다.,2024-03-13,전화,장애신고,14.0,재문의,N,AG12,경기,베이직,N
SAT0816,CON0816,C294,2024-04-09,3,6,보통이에요.,2024-04-08,이메일,요금문의,,완료,N,AG07,기타,베이직,N
SAT0817,CON0817,C294,2024-04-05,2,5,개선이 필요한 것 같아요.,2024-04-04,채팅,요금문의,4.0,미해결,N,AG18,기타,베이직,N
SAT0818,CON0818,C294,2024-03-08,5,8,,2024-03-07,전화,해지문의,27.0,완료,N,AG08,기타,베이직,N
SAT0819,CON0819,C295,2024-07-15,4,6,상담사가 친절했어요.,2024-07-12,전화,장애신고,18.0,완료,N,AG20,대구,스탠다드,Y
SAT0820,CON0820,C295,2024-07-21,4,7,상담사가 친절했어요.,2024-07-20,전화,해지문의,11.0,완료,N,AG01,대구,스탠다드,Y
SAT0821,CON0821,C295,2024-07-28,5,6,정말 친절하게 도와주셔서 감사해요!,2024-07-26,채팅,해지문의,4.0,완료,N,AG19,대구,스탠다드,Y
SAT0822,CON0822,C295,2024-07-18,4,9,대체로 만족스러웠어요.,2024-07-16,전화,해지문의,19.0,완료,N,AG14,대구,스탠다드,Y
SAT0823,CON0823,C295,2024-07-16,4,7,상담사가 친절했어요.,2024-07-15,앱,해지문의,7.0,재문의,N,AG02,대구,스탠다드,Y
SAT0824,CON0824,C296,2024-04-21,2,8,처리가 느렸어요.,2024-04-19,채팅,명의변경,13.0,완료,N,AG03,부산,스탠다드,N
SAT0825,CON0825,C297,2024-09-16,2,5,기대보다 별로였어요.,2024-09-15,전화,부가서비스,23.0,완료,N,AG20,기타,스탠다드,N
SAT0826,CON0826,C297,2024-05-04,5,7,문제가 바로 해결됐어요. 최고입니다.,2024-05-01,채팅,요금문의,9.0,완료,N,AG06,기타,스탠다드,N
SAT0827,CON0827,C298,2024-03-06,4,7,상담사가 친절했어요.,2024-03-05,전화,해지문의,19.0,완료,N,AG10,서울,프리미엄,N
SAT0828,CON0828,C299,2024-11-18,4,7,대체로 만족스러웠어요.,2024-11-15,전화,부가서비스,13.0,완료,N,AG10,대구,베이직,N
SAT0829,CON0829,C299,2024-03-13,2,1,개선이 필요한 것 같아요.,2024-03-11,채팅,해지문의,5.0,재문의,Y,AG01,대구,베이직,N
SAT0830,CON0830,C299,2024-10-15,4,4,상담사가 친절했어요.,2024-10-13,채팅,기타,6.0,미해결,N,AG13,대구,베이직,N
SAT0831,CON0831,C300,2024-08-01,4,6,대체로 만족스러웠어요.,2024-07-30,전화,장애신고,29.0,재문의,N,AG19,경기,스탠다드,N
SAT0832,CON0832,C300,2024-11-24,3,6,그럭저럭이에요.,2024-11-23,앱,해지문의,3.0,완료,N,AG18,경기,스탠다드,N
SAT0833,CON0833,C300,2024-04-18,4,5,,2024-04-17,전화,요금문의,23.0,완료,N,AG01,경기,스탠다드,N
SAT0834,CON0834,C300,2024-01-21,2,5,처리가 느렸어요.,2024-01-19,이메일,해지문의,,미해결,N,AG10,경기,스탠다드,N
SAT0835,CON0835,C301,2024-07-30,4,4,상담사가 친절했어요.,2024-07-27,전화,해지문의,5.0,완료,N,AG14,서울,베이직,N
SAT0836,CON0836,C301,2024-10-28,3,6,해결은 됐는데 시간이 좀 걸렸어요.,2024-10-27,전화,장애신고,15.0,완료,N,AG15,서울,베이직,N
SAT0837,CON0837,C302,2024-04-06,3,3,해결은 됐는데 시간이 좀 걸렸어요.,2024-04-03,채팅,장애신고,4.0,완료,N,AG05,서울,베이직,N
SAT0838,CON0838,C302,2024-03-09,4,4,,2024-03-08,채팅,요금문의,8.0,재문의,N,AG08,서울,베이직,N
SAT0839,CON0839,C302,2024-08-04,2,6,,2024-08-01,채팅,요금문의,4.0,완료,Y,AG07,서울,베이직,N
SAT0840,CON0840,C302,2024-09-04,3,8,,2024-09-03,전화,요금문의,13.0,완료,N,AG07,서울,베이직,N
SAT0841,CON0841,C303,2024-09-24,1,9,다음엔 이용하고 싶지 않아요.,2024-09-23,채팅,요금문의,12.0,미해결,N,AG19,부산,베이직,N
SAT0842,CON0842,C303,2024-12-30,3,5,,2024-12-29,앱,요금문의,8.0,완료,N,AG15,부산,베이직,N
SAT0843,CON0843,C303,2024-03-02,2,3,기대보다 별로였어요.,2024-02-29,이메일,요금문의,,미해결,N,AG19,부산,베이직,N
SAT0844,CON0844,C304,2024-02-17,4,6,도움이 됐습니다.,2024-02-15,채팅,해지문의,4.0,완료,Y,AG06,서울,프리미엄,N
SAT0845,CON0845,C305,2024-11-18,5,5,정말 친절하게 도와주셔서 감사해요!,2024-11-15,전화,요금문의,10.0,완료,N,AG16,서울,프리미엄,N
SAT0846,CON0846,C305,2024-07-19,3,5,그럭저럭이에요.,2024-07-17,채팅,해지문의,10.0,완료,N,AG05,서울,프리미엄,N
SAT0847,CON0847,C306,2024-05-20,4,3,상담사가 친절했어요.,2024-05-19,이메일,해지문의,,완료,Y,AG01,경기,스탠다드,N
SAT0848,CON0848,C306,2024-01-19,4,5,상담사가 친절했어요.,2024-01-16,전화,해지문의,13.0,완료,N,AG09,경기,스탠다드,N
SAT0849,CON0849,C306,2024-08-28,5,5,빠른 처리에 매우 만족합니다.,2024-08-27,전화,부가서비스,17.0,완료,N,AG14,경기,스탠다드,N
SAT0850,CON0850,C307,2024-08-29,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-08-27,앱,부가서비스,9.0,완료,N,AG11,경기,스탠다드,N
SAT0851,CON0851,C308,2024-03-12,3,1,보통이에요.,2024-03-11,채팅,기타,9.0,재문의,Y,AG13,서울,프리미엄,N
SAT0852,CON0852,C308,2024-02-15,4,4,도움이 됐습니다.,2024-02-12,채팅,해지문의,5.0,완료,Y,AG02,서울,프리미엄,N
SAT0853,CON0853,C309,2024-08-25,5,6,,2024-08-24,채팅,장애신고,10.0,완료,Y,AG07,경기,베이직,Y
SAT0854,CON0854,C309,2024-09-12,1,1,너무 불만족스러워요.,2024-09-10,전화,요금문의,9.0,완료,N,AG02,경기,베이직,Y
SAT0855,CON0855,C309,2024-08-22,4,4,,2024-08-19,전화,해지문의,32.0,완료,N,AG11,경기,베이직,Y
SAT0856,CON0856,C309,2024-08-29,3,4,,2024-08-28,전화,장애신고,10.0,재문의,N,AG18,경기,베이직,Y
SAT0857,CON0857,C309,2024-08-20,3,2,,2024-08-17,전화,해지문의,16.0,완료,N,AG06,경기,베이직,Y
SAT0858,CON0858,C310,2024-04-22,5,7,,2024-04-20,전화,기타,12.0,재문의,N,AG08,대구,스탠다드,N
SAT0859,CON0859,C311,2024-06-12,4,6,상담사가 친절했어요.,2024-06-11,채팅,장애신고,10.0,완료,N,AG08,대구,프리미엄,N
SAT0860,CON0860,C311,2024-12-10,3,8,그럭저럭이에요.,2024-12-08,채팅,명의변경,10.0,완료,N,AG18,대구,프리미엄,N
SAT0861,CON0861,C311,2024-01-08,2,5,기대보다 별로였어요.,2024-01-07,채팅,요금문의,6.0,미해결,Y,AG02,대구,프리미엄,N
SAT0862,CON0862,C313,2024-06-04,4,7,,2024-06-03,전화,요금문의,13.0,완료,N,AG15,경기,스탠다드,N
SAT0863,CON0863,C313,2024-10-14,4,5,상담사가 친절했어요.,2024-10-12,전화,해지문의,24.0,완료,N,AG08,경기,스탠다드,N
SAT0864,CON0864,C314,2024-08-03,4,7,대체로 만족스러웠어요.,2024-07-31,전화,해지문의,20.0,완료,N,AG17,기타,프리미엄,N
SAT0865,CON0865,C314,2024-02-05,4,8,상담사가 친절했어요.,2024-02-04,전화,부가서비스,25.0,완료,N,AG07,기타,프리미엄,N
SAT0866,CON0866,C314,2024-10-20,4,9,,2024-10-18,전화,해지문의,23.0,완료,N,AG05,기타,프리미엄,N
SAT0867,CON0867,C315,2024-01-31,3,4,그럭저럭이에요.,2024-01-29,전화,해지문의,28.0,완료,N,AG01,인천,스탠다드,N
SAT0868,CON0868,C315,2024-11-21,2,5,기대보다 별로였어요.,2024-11-19,전화,요금문의,19.0,완료,N,AG01,인천,스탠다드,N
SAT0869,CON0869,C315,2024-02-28,3,8,보통이에요.,2024-02-26,이메일,요금문의,,완료,Y,AG06,인천,스탠다드,N
SAT0870,CON0870,C316,2024-06-19,3,6,보통이에요.,2024-06-16,전화,요금문의,22.0,재문의,N,AG13,경기,베이직,N
SAT0871,CON0871,C316,2024-10-03,2,5,,2024-10-02,이메일,부가서비스,,미해결,N,AG08,경기,베이직,N
SAT0872,CON0872,C316,2024-09-14,1,6,다음엔 이용하고 싶지 않아요.,2024-09-11,채팅,요금문의,9.0,완료,N,AG05,경기,베이직,N
SAT0873,CON0873,C317,2024-05-26,3,6,보통이에요.,2024-05-24,전화,해지문의,6.0,완료,N,AG01,경기,프리미엄,N
SAT0874,CON0874,C317,2024-06-20,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-06-18,채팅,명의변경,7.0,미해결,N,AG11,경기,프리미엄,N
SAT0875,CON0875,C318,2024-10-19,5,4,문제가 바로 해결됐어요. 최고입니다.,2024-10-18,전화,요금문의,22.0,완료,N,AG05,서울,스탠다드,N
SAT0876,CON0876,C318,2024-05-02,3,8,그럭저럭이에요.,2024-04-29,전화,해지문의,15.0,완료,N,AG16,서울,스탠다드,N
SAT0877,CON0877,C318,2024-04-11,5,5,정말 친절하게 도와주셔서 감사해요!,2024-04-08,전화,요금문의,4.0,완료,N,AG01,서울,스탠다드,N
SAT0878,CON0878,C319,2024-12-28,4,7,도움이 됐습니다.,2024-12-27,전화,기타,18.0,완료,N,AG04,서울,프리미엄,N
SAT0879,CON0879,C320,2024-02-17,2,7,,2024-02-16,채팅,해지문의,9.0,완료,N,AG13,대구,베이직,N
SAT0880,CON0880,C320,2024-08-17,3,6,,2024-08-16,채팅,해지문의,13.0,완료,N,AG18,대구,베이직,N
SAT0881,CON0881,C320,2024-05-05,3,9,보통이에요.,2024-05-04,앱,장애신고,4.0,완료,N,AG20,대구,베이직,N
SAT0882,CON0882,C321,2024-09-21,4,4,대체로 만족스러웠어요.,2024-09-18,채팅,기타,8.0,완료,N,AG01,경기,베이직,N
SAT0883,CON0883,C322,2024-10-17,5,4,,2024-10-14,전화,요금문의,21.0,완료,N,AG01,경기,스탠다드,N
SAT0884,CON0884,C322,2024-10-18,3,6,,2024-10-17,채팅,해지문의,12.0,미해결,Y,AG02,경기,스탠다드,N
SAT0885,CON0885,C322,2024-01-19,4,8,상담사가 친절했어요.,2024-01-17,채팅,부가서비스,7.0,완료,Y,AG17,경기,스탠다드,N
SAT0886,CON0886,C323,2024-10-22,3,7,보통이에요.,2024-10-21,전화,해지문의,12.0,완료,N,AG03,경기,프리미엄,N
SAT0887,CON0887,C324,2024-08-12,4,6,상담사가 친절했어요.,2024-08-10,앱,해지문의,7.0,완료,N,AG04,부산,프리미엄,N
SAT0888,CON0888,C324,2024-05-01,4,8,상담사가 친절했어요.,2024-04-30,전화,해지문의,30.0,완료,N,AG14,부산,프리미엄,N
SAT0889,CON0889,C325,2024-07-22,2,2,처리가 느렸어요.,2024-07-19,이메일,해지문의,,완료,Y,AG13,대구,베이직,N
SAT0890,CON0890,C326,2024-11-16,5,7,,2024-11-13,전화,명의변경,26.0,완료,Y,AG16,서울,베이직,N
SAT0891,CON0891,C326,2024-01-20,4,6,,2024-01-19,채팅,명의변경,9.0,완료,Y,AG14,서울,베이직,N
SAT0892,CON0892,C326,2024-12-12,3,5,보통이에요.,2024-12-11,이메일,장애신고,,미해결,N,AG10,서울,베이직,N
SAT0893,CON0893,C327,2024-12-25,4,7,,2024-12-22,전화,장애신고,12.0,완료,N,AG01,서울,스탠다드,N
SAT0894,CON0894,C327,2024-05-03,3,7,보통이에요.,2024-05-02,전화,해지문의,27.0,미해결,N,AG18,서울,스탠다드,N
SAT0895,CON0895,C328,2024-02-16,4,4,대체로 만족스러웠어요.,2024-02-15,이메일,부가서비스,,완료,N,AG18,서울,프리미엄,N
SAT0896,CON0896,C329,2024-08-23,4,2,대체로 만족스러웠어요.,2024-08-22,채팅,장애신고,6.0,완료,N,AG19,기타,베이직,N
SAT0897,CON0897,C329,2024-03-24,2,5,개선이 필요한 것 같아요.,2024-03-23,이메일,부가서비스,,완료,N,AG07,기타,베이직,N
SAT0898,CON0898,C329,2024-01-27,3,4,그럭저럭이에요.,2024-01-25,채팅,해지문의,8.0,미해결,Y,AG01,기타,베이직,N
SAT0899,CON0899,C330,2024-02-28,2,5,처리가 느렸어요.,2024-02-27,채팅,해지문의,11.0,미해결,N,AG08,서울,프리미엄,N
SAT0900,CON0900,C331,2024-06-09,2,5,,2024-06-06,앱,장애신고,7.0,재문의,Y,AG11,경기,스탠다드,N
SAT0901,CON0901,C331,2024-05-17,3,8,그럭저럭이에요.,2024-05-14,앱,장애신고,6.0,재문의,N,AG19,경기,스탠다드,N
SAT0902,CON0902,C332,2024-07-28,2,4,,2024-07-27,채팅,요금문의,6.0,완료,N,AG08,경기,스탠다드,N
SAT0903,CON0903,C332,2024-11-27,4,7,,2024-11-24,전화,해지문의,16.0,완료,N,AG01,경기,스탠다드,N
SAT0904,CON0904,C332,2024-01-27,4,4,도움이 됐습니다.,2024-01-25,채팅,요금문의,12.0,완료,N,AG19,경기,스탠다드,N
SAT0905,CON0905,C332,2024-09-20,5,4,,2024-09-19,전화,요금문의,7.0,완료,N,AG15,경기,스탠다드,N
SAT0906,CON0906,C333,2024-12-14,3,8,해결은 됐는데 시간이 좀 걸렸어요.,2024-12-11,앱,부가서비스,5.0,완료,N,AG06,대구,스탠다드,N
SAT0907,CON0907,C333,2024-01-31,2,4,,2024-01-29,채팅,해지문의,11.0,완료,N,AG13,대구,스탠다드,N
SAT0908,CON0908,C334,2024-07-11,2,5,,2024-07-10,이메일,해지문의,,완료,N,AG20,경기,프리미엄,N
SAT0909,CON0909,C334,2024-10-26,2,5,,2024-10-25,채팅,명의변경,11.0,완료,N,AG05,경기,프리미엄,N
SAT0910,CON0910,C335,2024-12-08,3,3,그럭저럭이에요.,2024-12-05,이메일,명의변경,,완료,Y,AG08,서울,스탠다드,N
SAT0911,CON0911,C336,2024-06-13,2,5,개선이 필요한 것 같아요.,2024-06-10,채팅,장애신고,8.0,완료,Y,AG19,경기,스탠다드,N
SAT0912,CON0912,C336,2024-08-09,2,2,처리가 느렸어요.,2024-08-07,앱,명의변경,4.0,완료,N,AG12,경기,스탠다드,N
SAT0913,CON0913,C337,2024-04-06,5,8,,2024-04-04,전화,부가서비스,20.0,미해결,N,AG17,부산,프리미엄,N
SAT0914,CON0914,C337,2024-01-23,5,6,,2024-01-21,전화,기타,18.0,완료,N,AG12,부산,프리미엄,N
SAT0915,CON0915,C337,2024-09-29,3,7,보통이에요.,2024-09-28,전화,요금문의,27.0,완료,N,AG17,부산,프리미엄,N
SAT0916,CON0916,C337,2024-04-27,3,8,,2024-04-24,전화,명의변경,25.0,완료,N,AG08,부산,프리미엄,N
SAT0917,CON0917,C338,2024-09-17,4,8,상담사가 친절했어요.,2024-09-16,전화,해지문의,18.0,완료,N,AG06,기타,프리미엄,N
SAT0918,CON0918,C338,2024-07-10,4,4,도움이 됐습니다.,2024-07-07,전화,해지문의,22.0,완료,N,AG01,기타,프리미엄,N
SAT0919,CON0919,C338,2024-02-11,3,5,,2024-02-08,이메일,해지문의,,미해결,N,AG13,기타,프리미엄,N
SAT0920,CON0920,C339,2024-07-17,4,6,,2024-07-16,전화,요금문의,19.0,재문의,N,AG17,서울,프리미엄,N
SAT0921,CON0921,C339,2024-11-02,4,4,상담사가 친절했어요.,2024-10-31,전화,해지문의,18.0,재문의,N,AG08,서울,프리미엄,N
SAT0922,CON0922,C339,2024-07-20,3,5,,2024-07-17,앱,부가서비스,10.0,완료,N,AG10,서울,프리미엄,N
SAT0923,CON0923,C340,2024-04-11,4,9,상담사가 친절했어요.,2024-04-08,전화,부가서비스,21.0,완료,N,AG11,경기,스탠다드,N
SAT0924,CON0924,C340,2024-09-23,4,7,상담사가 친절했어요.,2024-09-20,앱,해지문의,4.0,완료,N,AG02,경기,스탠다드,N
SAT0925,CON0925,C341,2024-07-01,4,6,상담사가 친절했어요.,2024-06-30,전화,명의변경,13.0,완료,N,AG13,인천,프리미엄,N
SAT0926,CON0926,C342,2024-08-13,5,2,,2024-08-11,채팅,요금문의,15.0,완료,N,AG16,서울,스탠다드,N
SAT0927,CON0927,C342,2024-05-26,3,6,그럭저럭이에요.,2024-05-25,앱,요금문의,4.0,완료,N,AG05,서울,스탠다드,N
SAT0928,CON0928,C343,2024-08-20,2,5,기대보다 별로였어요.,2024-08-18,앱,명의변경,5.0,미해결,Y,AG17,부산,베이직,N
SAT0929,CON0929,C343,2024-01-05,3,5,해결은 됐는데 시간이 좀 걸렸어요.,2024-01-03,전화,장애신고,20.0,완료,N,AG14,부산,베이직,N
SAT0930,CON0930,C344,2024-10-24,3,6,,2024-10-22,채팅,해지문의,12.0,미해결,N,AG11,서울,스탠다드,N
SAT0931,CON0931,C344,2024-10-02,3,7,보통이에요.,2024-09-30,전화,기타,20.0,완료,N,AG04,서울,스탠다드,N
SAT0932,CON0932,C345,2024-02-11,4,7,상담사가 친절했어요.,2024-02-08,채팅,장애신고,5.0,재문의,N,AG06,경기,베이직,N
SAT0933,CON0933,C346,2024-09-16,1,4,전혀 해결이 안 됐어요.,2024-09-15,채팅,부가서비스,9.0,완료,N,AG03,부산,스탠다드,Y
SAT0934,CON0934,C346,2024-08-09,1,7,다음엔 이용하고 싶지 않아요.,2024-08-07,이메일,요금문의,,완료,N,AG15,부산,스탠다드,Y
SAT0935,CON0935,C347,2024-03-31,4,7,,2024-03-30,채팅,부가서비스,9.0,미해결,N,AG08,인천,프리미엄,N
SAT0936,CON0936,C347,2024-02-15,5,7,,2024-02-13,전화,요금문의,19.0,완료,N,AG01,인천,프리미엄,N
SAT0937,CON0937,C347,2024-05-24,3,5,,2024-05-22,채팅,요금문의,9.0,미해결,N,AG08,인천,프리미엄,N
SAT0938,CON0938,C347,2024-07-19,3,5,,2024-07-17,채팅,명의변경,7.0,완료,N,AG02,인천,프리미엄,N
